address,in_wallet,staked,unstaking,in_terraswap_mars_ust_pair,in_astroport_mars_ust_pair,in_astroport_xmars_mars_pair,in_generator,in_apollo,in_spec,in_auction,in_council,total
terra1t8m7n0gz8rps8n92526039ltrwkffpwuqa8ugj,155599927,21467226422,0,0,0,0,7150826724,0,0,9151379995,0,37925033068
terra1g5v7a2nc7dxu3apveqsnt7stn7jlalqndggh0n,83055,0,0,0,0,0,0,0,15597490961,22167503970,0,37765077985
terra1tse3ean0cah5lxgzhkuk4nwkgw9ncqqw5l2wan,0,37748605734,0,0,0,0,0,0,0,0,0,37748605734
terra1jyl238t0yepuff84eu9l9mzuyqfh4pgq3cvyzm,0,0,13311551488,0,0,0,0,0,0,24279060731,0,37590612219
terra1fmlqg5m38juf9nfe5amuwjlqv8h84xqhsajk3s,68616175,0,0,0,0,0,0,0,22995205733,14395195739,0,37459017647
terra1a49dggr5k08jehlvxjjs26m9r8lk358tyx4f3a,0,0,0,0,0,0,0,0,0,37002538090,0,37002538090
terra13vf0jap93hxajj8r777v4ql0xxqac3svjvy26x,23403281337,0,0,0,0,0,0,0,0,13378840630,0,36782121967
terra15apafc7u9gaqfvyp2tk380dxn026s6puqxc03l,35031826568,1598836662,0,0,0,0,0,0,0,0,0,36630663230
terra13emdyum6s7v3vaew833euut7fd9ggw780ut3sj,477144,29758049005,0,0,0,0,2453308241,0,0,4336129148,0,36547963538
terra1yqthqr56mwugx9efew9v2s8lk78qqsll46x9d4,0,34344939924,0,0,0,0,0,0,0,1993964790,0,36338904714
terra17qvyuvzzsxrg9kmr3vf5z9nu4vwdgves0a9r4f,442638393,0,0,0,0,0,35756092553,0,0,0,0,36198730946
terra1dwa0xg70t62s8fhyjw59vxqlsq0pf3xhqafx0w,26267041561,9834998725,0,0,0,0,0,0,0,0,0,36102040286
terra1seche4jvwl4hd6pyu3kq9pvh2s8gn3kh88vkx2,0,27803496283,0,0,0,0,5086130665,0,0,3127453376,0,36017080324
terra1se7ml7wt7pqzjhajhw5ma9lnstcs429lmj0wzd,3261096182,0,0,0,0,0,0,0,0,32346487004,0,35607583186
terra1dzekc2dyqmz5wph4tahmq0qsgjdfpxxeh0t4n9,0,0,35512308753,0,0,0,0,0,0,0,0,35512308753
terra1hy5s5aahjdnvekyx8xh3x85vnmhdxj4yl38pyv,14644684810,1023180149,19824513118,0,0,0,0,0,0,0,0,35492378077
terra1k5puzsa66zzmfja638ldmgj2vydttupxj6em96,305300488,12014597673,0,0,0,0,0,0,15481666959,7556660262,0,35358225382
terra1rf8um8j0dma05vsl26hszrkhda8vesvh5rdy39,35195431261,0,0,0,0,0,0,0,0,0,0,35195431261
terra1vqnhgc6d0jyggtytzqrnsc40r4zez6tx92a66a,0,17055383158,0,0,0,0,0,0,0,18023098701,0,35078481859
terra14v5vxpy5y32wwtnllr02mzsycmtpqlexlr473s,48766,0,0,0,0,0,25621719558,0,0,9203019727,0,34824788050
terra1hxmjzfmesvn7zqehf54h2t09vt5w7prgp0xxrh,0,34823282055,0,0,0,0,0,0,0,0,0,34823282055
terra1xzdgdheaa967x79h2zjz0j5hmrhxleq5esncjl,34678379629,0,0,0,0,0,0,0,0,0,0,34678379629
terra16d8svf8w3z2xng8pk39t6lwvtjyksz6rksjyku,34667155593,0,0,0,0,0,0,0,0,0,0,34667155593
terra1uva8psrkzzv8rhuqjaftwt969hjm0qa9zfh8rc,23535662945,10815610215,0,0,0,0,0,0,0,0,0,34351273160
terra1qcyq95zx7jnezxesx3h6a3f3v3e6wecs2vna08,10290587798,24050592406,0,0,0,0,0,0,0,0,0,34341180204
terra1zrkmtegnr8fc520pvxe97994jjpm8qmldy7r6e,34000274979,0,0,0,0,0,0,0,0,0,0,34000274979
terra1tna8m409ehcpqt6c85amjpd04555snt5egukl5,0,33567057634,0,0,0,0,0,0,0,0,0,33567057634
terra1rksuz09vqfgrax2ryyadsy2xrqwzj8j5d275am,0,0,33552223687,0,0,0,0,0,0,0,0,33552223687
terra1sq8h88v8uuyuezk54krgcampx6depkferuga2f,688484344,0,0,0,0,0,32852938637,0,0,0,0,33541422981
terra1cy62mhfgddmj2awdnu32y57xyer0ctxfp97ytp,33531130872,0,0,0,0,0,0,0,0,0,0,33531130872
terra1w6ylgpgcmru50wvvggskw5wssul8lrnl4rqfzp,22414277,31208247135,0,0,0,0,0,0,0,1772242774,0,33002904186
terra15l2dss2w39qp7ahlm9cf88km3lspstp5236w7p,32756516371,0,0,0,0,0,0,0,0,0,0,32756516371
terra1630fz3hu9np4fwdqt42eduu69hdzv8yfd3mcdp,0,32677316673,0,0,0,0,0,0,0,0,0,32677316673
terra16vkwszhw877vz0lc2glyx56hs4r0sy7v3h2plt,0,20024391846,10008162238,0,0,0,0,0,0,2400619915,0,32433173999
terra1vw0l7hz5vuzydnd5uw6adz69z4mh5evugazc9m,32128974625,0,0,0,0,0,0,0,0,0,0,32128974625
terra15hl8q7qh5n2fx96a4dmynv6u2kq2206tzls4v3,0,31732211216,0,0,0,0,0,0,0,0,0,31732211216
terra1angv8sda3n4dd77l84p5a29tj6c298mjcll2ke,3694860853,27790409605,0,0,0,0,0,0,0,0,0,31485270458
terra1aj749s3mqexkn4q79htvchk48wrn2lwrqcqsrc,0,31423866246,0,0,0,0,0,0,0,0,0,31423866246
terra1nel3mggkwec2m928lwgag5km0h6rgm4hmgdvmy,67458219,2626595561,0,0,0,0,28287552700,0,0,425533008,0,31407139487
terra177520jym4vnd6u8kg5xscnjymvrcutkump5mv6,16407885926,0,0,0,0,0,0,0,0,14883988341,0,31291874267
terra1fcfp4ys8l2j3tux7s0rlxzg4np24dpet7dqjvn,21035642819,10012164533,0,0,0,0,0,0,0,0,0,31047807352
terra1e3r0eezgjsfkk0pwlyhr4rlaz5n8yfp8qpnqgp,0,0,0,0,0,0,0,0,0,30492228060,0,30492228060
terra1yju34e6wkfc2wanpvpp7n80ssju843cht93naf,0,27856700066,0,0,0,0,0,0,0,2611534862,0,30468234928
terra14ynx55ccg5tfhspmjq4w5vzxjfgw9naxc88jwu,31629516,0,0,0,0,0,10137102028,0,0,20197178763,0,30365910307
terra1an79na7kux9ar9f4yplq4zg8ws49rp28frd5lh,27337316,29318413154,0,0,0,0,544328002,0,0,278540209,0,30168618681
terra17amc0l3fnwyt7denvjtvwj2cye48up5wmye0na,30121739368,0,0,0,0,0,0,0,0,0,0,30121739368
terra1y6wu644sfr3ds7kxnckk0sn8k9stmkt5330fce,0,18048214297,0,0,0,0,0,0,0,11983963424,0,30032177721
terra1kf8f0xwdutrctxa3r9005f69tk89ynmrzf8qus,30000642470,0,0,0,0,0,0,0,0,0,0,30000642470
terra1vv9588pdukhmk3p7g9ppkgx4wqrkc7pxy5rats,29837464566,0,0,0,0,0,0,0,0,0,0,29837464566
terra12uv6pj53va6uql5d3rprlhy09ulg9lrgg9v4y4,29836486371,0,0,0,0,0,0,0,0,0,0,29836486371
terra1t8gs47l74uhf49t0s0jfpupwy0fj57clhf2dtn,29680669374,0,0,0,0,0,0,0,0,0,0,29680669374
terra19wyf376zt9wl7y4qz362sxfmwpw9fgyf7vu6pp,0,29645247670,0,0,0,0,0,0,0,0,0,29645247670
terra1h3r4d8jyv3wj80k3t6zk30292da4pd0exhs0wu,0,0,0,0,0,0,0,0,0,29491452094,0,29491452094
terra12rd65vl8rsdkazxz6yf7c6y9z2eh4ktr3zkzqa,0,25667370743,0,0,0,0,0,0,0,3817558960,0,29484929702
terra16as7w3r6792djckdstjn3r3yj4uz0raww2y205,201210,0,21625718162,0,0,0,4788276723,0,0,2823772611,0,29237968706
terra1vse7mfah2hmfaruum40hwnskkca3ygmmfxt8ks,8652882731,0,0,0,0,0,10767458932,0,0,9542389877,0,28962731540
terra1jd6crfxgxjxuw6t7a8n5s5adexlkc20yqqugue,0,28945956120,0,0,0,0,0,0,0,0,0,28945956120
terra1g65t5lcamq5n5z8dgjjeewsvkjlhww53xhc6ts,6050816193,0,0,0,0,0,0,0,0,22830449600,0,28881265793
terra1kzvx3yrhz6asdny0fv7g7e62cvmg0rnpp67efu,0,28807068513,0,0,0,0,0,0,0,0,0,28807068513
terra1033q8552c08r3mz55dce5rvl3c3la9fw8wvkz7,0,15655395715,0,0,0,0,0,0,0,12956415662,0,28611811377
terra1srj2fh6w5qjxpjsrv8rndxrvx3jgu0h84huh2p,2583908589,20651877170,0,0,0,0,0,0,5216233492,0,0,28452019251
terra195u4lgfjs8j85rjkm8m0sdd3cc4clschym4ym3,28439289703,0,0,0,0,0,0,0,0,0,0,28439289703
terra1qlkj9fky8p8cvuuw6hx33swrlruagwk2swy7um,0,21266561084,0,0,0,0,0,0,0,6913780413,0,28180341497
terra1nlzaeaa2k6eyvpjsg95w2343hhrczl65qvwpnf,0,9698870249,0,0,0,0,0,0,0,18275785901,0,27974656150
terra1hnt5atf0ekfa5fr9rxlepy8x6mfd7n86kyrjer,27835672808,0,0,0,0,0,0,0,0,0,0,27835672808
terra1cf45shyx79s4c0xlfyvavtyfvxwcrn7wjtkpdq,292762,0,0,0,0,0,0,0,0,27629392076,0,27629684838
terra1mj2q8tn03p5dq0xzad2hd2v3u234s2gj9vq5rp,73034350,27402829439,0,0,0,0,0,0,0,100430969,0,27576294759
terra1cchuh94xqr8qx9myd9g9y8m64za24stpy7uhkt,27474556658,0,0,0,0,0,0,0,0,0,0,27474556658
terra1mh5udzdvs5su0plyqy065p0wevfupq94u0dm4n,27340729926,0,0,0,0,0,0,0,0,0,0,27340729926
terra166sl2cla5nntrkys8gyset568x54xwxv5z7kkw,11476825380,0,0,0,0,0,0,0,0,15758296471,0,27235121851
terra1a2d03zjv6kdsmpf24najzpmze2zey6lfsjjnnw,0,27208654894,0,0,0,0,0,0,0,0,0,27208654894
terra1wcahy5d5hj07n70a773suuael7c4gprdmyd2sg,27183581860,0,0,0,0,0,0,0,0,0,0,27183581860
terra1ms8346jet8c2svhzgevxerd7pc8l9jaank0lgx,0,0,0,0,0,0,0,0,16927978231,10189585385,0,27117563616
terra1e9s5jd0u25vrwlsa5j727qx8n7qga2t6d8sfgd,26754401829,213059435,0,0,0,0,0,0,0,0,0,26967461264
terra1adwuuztz8dyrd8s26a5jswrcawtxl59weaah7n,0,11499989543,0,0,0,0,0,0,0,15349629786,0,26849619329
terra15alfyxeesm4yjjh2z5klfkdzgwv26gz86xakk5,74312549,0,0,0,0,0,15721722811,0,0,11037523976,0,26833559336
terra1uwrh5dnkcj829xm2p9n4htwkv0z2e24ssm5k79,0,0,26681427348,0,0,0,0,0,0,0,0,26681427348
terra1cpwl86t7n6832sgls9xf3ze5wfak2g0f6au5s5,0,0,26654705392,0,0,0,0,0,0,0,0,26654705392
terra1njsw3jwwgq7880xmheyyaugycmnjt3dvj2n6lg,0,15785511515,0,0,0,0,0,0,0,10768223169,0,26553734684
terra1j9ltr6aakaud6awf48gfud6mndef8u5mzmt4vd,26386008355,0,0,0,0,0,0,0,0,0,0,26386008355
terra1wqww44jnz0939rzkzlps4r05xv7r24xjs89p6q,0,0,0,0,0,0,0,0,0,26246902281,0,26246902281
terra19du47gkwhzxpc069zrgjvv00srrc56tn47jj67,0,26118469189,0,0,0,0,0,0,0,0,0,26118469189
terra1g3alvunwfmhltkgvt2n7svkmnr9mj5hysurn9z,0,15764515226,0,0,3050685555,0,0,0,0,7268969056,0,26084169837
terra1mfrsfuthj4da9xqgdvsnanaw6lea09uzsd8vr7,9638007742,0,0,0,0,0,0,0,0,16430019869,0,26068027611
terra1krmq2mf27mf993zzpqx4e3yp7j72mtswy2adms,0,26038672499,0,0,0,0,0,0,0,0,0,26038672499
terra1lnf7qytuqky84hz6tncde2jm7yqru60g77rln4,0,25941778444,0,0,0,0,0,0,0,0,0,25941778444
terra129qz5jwh53usmw69lpdpv66224glwy0f957wvf,0,25940676007,0,0,0,0,0,0,0,0,0,25940676007
terra1ed2qqlv6jjhjr3n0yfs6nvjstl2p06pu2s8zse,1000,25912217995,0,0,0,0,0,0,0,0,0,25912218995
terra10gq0mqfqw8xrled0jkhj775fwtxpuq2u99v6yt,631252,0,4379457210,0,0,0,21146741351,0,0,0,0,25526829813
terra1jmnajykmwfha48w2nv2yzltwe8tj9kh06ghzsy,25407143145,0,0,0,0,0,0,0,0,0,0,25407143145
terra15zzcjnrs8fhmudutl6ltsk5a3e3y4m2palt5ne,217974529,0,0,0,0,0,25171336721,0,0,0,0,25389311250
terra1ugfruen7r0tcr394084fcnvlfaq4ukmqe6ad93,0,0,0,0,0,0,0,0,0,25388391601,0,25388391601
terra1yct7ls8kw3x2ucm66rxg7mgtyvw7kr5v4t4xsx,816488286,0,8476497929,0,0,0,0,0,9815472451,6188652926,0,25297111591
terra1ysrfredyhcmlu7uqgs6se0cvtgzk4hj3r7j7w5,0,23727120234,0,0,0,0,0,0,0,1463890246,0,25191010480
terra19n7s6apv2fu6swjklm434uadsl63almgkgfvgx,132781755,7229936239,0,0,0,0,0,0,12143975108,5558023193,0,25064716294
terra1pqszshv2ffnj9ty5cuvvzmtz65nwthayvhnrue,0,25015634470,0,0,0,0,0,0,0,0,0,25015634470
terra1n6ycvaqan54q6z3fe9d83eaq8868xlaljy66kx,9213117774,0,0,0,7800928776,0,0,0,0,7961628371,0,24975674920
terra1z2fegmn6c4pcu2havy5l34new085dl8lkngtpp,489117395,18714620350,0,0,0,0,5641292508,0,0,0,0,24845030253
terra17k9pr86dq75k3lwh3v826jm8s69halgfhtk509,24173121108,0,0,0,0,0,0,0,0,0,0,24173121108
terra1ysp8wuxdtvu07k8r0ljl9ww5s7e33ezaxfkcqh,0,24052106132,0,0,0,0,0,0,0,0,0,24052106132
terra12wyd87u3me3gc9qpltzgpmnt409gn8sdlxj333,0,17883435601,0,0,0,0,0,0,0,6167818755,0,24051254356
terra14696lvdjcz0d3z8hsljq2aq5hrfmt57pmvknwf,23966930256,0,0,0,0,0,0,0,0,0,0,23966930256
terra1pe3hfm4rnezprlw2c5llczpu2adyc757z7tl2r,0,8884488032,0,0,192143965,0,0,0,0,14753428737,0,23830060735
terra137h0jvd6ts74np4v2xfx865gdarkxwjual4pq2,0,0,0,0,0,0,0,0,0,23796688845,0,23796688845
terra1eeslr4z2ttuztzyzvnnj97kazznhm0dpqqt2rp,2045832151,17474745151,0,0,0,0,0,0,0,3954820095,0,23475397397
terra1e4sldk08xfm033qx4y090afzpptc6e5k5mg6h9,0,23307297647,0,0,0,0,0,0,0,0,0,23307297647
terra1kmg4u06m8lv86kdxe7c54y33f70xdvjdq2dmeh,23298183317,0,0,0,0,0,0,0,0,0,0,23298183317
terra19g94chfn4a2lru087aj0ltr9j3m4z9wdl4pj2y,0,0,5406306635,0,0,0,15854135668,0,0,1938925155,0,23199367458
terra147gtkdr394y8yxzcrwp9zfcmcsnv8pkw6hnszs,23083383555,0,0,0,0,0,0,0,0,0,0,23083383555
terra1rlfyq9zaeea6d5qp4ypztf8y5fgugpht49qkhl,0,0,0,0,0,0,0,0,0,22960905438,0,22960905438
terra1mznhp9723k34l7vsthj6d8v570uvypgusc475k,7555969094,15018246800,0,0,0,0,0,0,0,0,0,22574215894
terra107wch9qm3r5285xqwkcv2nyux3mfj6m6l3lt9p,0,0,0,0,0,0,0,0,0,22502588700,0,22502588700
terra1gm4jceunfw78eee8a0n2wa5cq6q5sf8p55ayhg,160910319,12682730499,0,0,6234717545,0,0,0,0,3385885091,0,22464243455
terra1yjvzm5rv8ytpwelymu0y5yyvnw47m75kshz3ma,20000000000,10010918,0,0,0,0,0,0,0,2199028887,0,22209039805
terra1tnw7h6whkg40dq8tyvv49k3crfegzure03kfe8,7931140710,0,0,0,4156674102,0,2642923608,0,0,7414910859,0,22145649279
terra12chw9xgz3wg6q50vtqru932n095pyt4lwxg97c,21832672124,0,0,0,0,0,0,0,0,0,0,21832672124
terra1pdck33xx2vmx7shz486az5hj2yteuz08fmwuhy,32379168,0,13359190324,0,0,1195145174,3530186495,0,0,3386479080,0,21503380240
terra1gcuck3cw8rz7e84aw5d0qmqlj95sd4emh9w0kv,321030192,20024287730,0,0,0,0,0,0,0,680784486,0,21026102407
terra1a628yvwzkpz79zhaz8dfnn5mj9xxgtwfl5wecj,0,12251204729,0,0,0,0,0,0,0,8647180303,0,20898385032
terra1why3yjeda435s93amfv6xax8ukk4rq63ch9nc6,14024408141,0,0,0,0,0,0,0,0,6748779398,0,20773187539
terra1we6xnhajhrsaxsqrft9cxurqcx02j23cmg6p0p,0,20516934524,0,0,0,0,0,0,0,0,0,20516934524
terra19xsrksu3zamnagkgqavtewuq604snmuec7c86e,0,20511085201,0,0,0,0,0,0,0,0,0,20511085201
terra1u8gd2z0vgyycr9qmqc27sdlealxk48n8y8x7vd,0,16230461956,0,0,0,0,2367112062,0,0,1883272946,0,20480846964
terra1dlaly3jqhvfwwen0nqqrrxne9qjaq3elc300q2,0,7463816689,0,0,6236740036,0,0,0,0,6729014006,0,20429570731
terra1h6rnehmx6xn30aktcw94668r60h82ejysqznn6,20364428507,0,0,0,0,0,0,0,0,0,0,20364428507
terra1j68gcd3lc49ujxpycstzj2k5ywvnkjwk7fe8px,0,0,0,0,0,0,0,0,0,20253476403,0,20253476403
terra1fs6dlxvgr59f9t5mtnqnafhj8rptxxltranr0n,0,0,281413554,0,0,0,0,0,0,19952456278,0,20233869832
terra1ag449xakvj78hvyzws42l7gf9tzen8fk0sv7cc,0,0,0,0,0,0,0,0,0,20189959934,0,20189959934
terra1gf5lfrstxcv8764x35360tmf62d0gewzkc0zpv,7058403,10045754466,0,0,0,0,6659508832,0,0,3462262055,0,20174583757
terra1txrxmjd0e7jt42ns6tjp2mre83xngqemfvmvad,18320478020,0,0,0,0,0,0,0,0,1752690000,0,20073168020
terra1vr4mx09gx8sx8jp02qj30ah5sg9v9psat3rnrj,9823836117,10220549598,0,0,0,0,0,0,0,0,0,20044385715
terra1wasczfhl5y36tnq498276rhkwkj80xn8du97dg,0,11143401017,0,0,0,0,0,0,0,8897776915,0,20041177932
terra1z85wad2yn44u8zmfcr6y0c5cqm9uc4nlzlfdx4,0,20024329067,0,0,0,0,0,0,0,0,0,20024329067
terra1gdn2k0wrp7ttgqvn4h2jhe7zgygxakmdfmah5n,20000000000,0,0,0,0,0,0,0,0,0,0,20000000000
terra1nskp2cp6rh9ta7zde7kymjh50e32ntxpd3gkry,20000000000,0,0,0,0,0,0,0,0,0,0,20000000000
terra1zw546ez22a7da6a32jaappznjnd0tmk3zeh0k0,20000000000,0,0,0,0,0,0,0,0,0,0,20000000000
terra1ph04qve2dggdjqdvg8tzdhvxdhdn8f25uk3gpw,0,14839473817,5005509951,0,0,0,0,0,0,0,0,19844983768
terra1fk2ephmetreelakjpschd8crg3ql7kjx7d0r5k,0,4273262963,0,0,0,785630198,0,0,0,14464443672,0,19523336833
terra1hpdqaavc6sdx7smqhvucxsurj90w5qy2svdxtc,0,0,0,0,0,0,9563590381,0,0,9883847983,0,19447438364
terra16zr5c69h97tzay83yejk668xsankqfgkh8h8n2,0,0,19325639125,0,0,0,0,0,0,0,0,19325639125
terra1xjc7l0w84cg4kv7ce37vxgjmyhtz4wz2xh3svw,0,0,0,0,1863864659,0,17461765683,0,0,0,0,19325630342
terra1evgzaxqdmdqdyr50q7zq8l4kz2vru4u5jhadmt,0,19309009738,0,0,0,0,0,0,0,0,0,19309009738
terra1yeeutgt66cfn9886k6hhjtrm00v2h9ye3xtjv7,19018188156,0,0,0,0,0,0,0,0,0,0,19018188156
terra178l3prkdtdsz9zf9ls8h3xjy8mclrr7naxlpgq,3419266317,0,0,0,0,0,0,0,0,15538345648,0,18957611965
terra1098efvh38fm9alxhpy6fn2uwdw82nl6l50u3u5,3661818112,5856761472,0,0,0,0,0,0,0,9404118293,0,18922697877
terra1z2nwx62c9whnjd82v0ny9whyherr4lsgw87ukn,0,18912115460,0,0,0,0,0,0,0,0,0,18912115460
terra1xftsa49t6res22j593typ6hmgzgsg6fecn74sq,18825752059,0,0,0,0,0,0,0,0,0,0,18825752059
terra1ge7txwqammupv8z45m2mzvgtccf3jrgdasfnqg,17504968855,0,0,0,0,0,0,0,0,1125926556,0,18630895411
terra1h40v9mwqggdpj6vsmgtju23ux0zwks9q78w2y9,574608,0,0,0,0,0,0,0,7873652734,10754422645,0,18628649987
terra1vm3ajh2m3a959sptxwa2ter3xk3jfqes7pas48,18612887686,0,0,0,0,0,0,0,0,0,0,18612887686
terra1whu3zxsdk967k2f5603c30vaar6xrkggl3mqpa,0,18593086377,0,0,0,0,0,0,0,0,0,18593086377
terra1csfa9jlrvl6x28hwpyqk8wzlt684pstmtrfz2c,0,17707766204,0,0,0,0,0,0,0,878212619,0,18585978824
terra1v86zywzrfgcppntl9tsjrmnxzysa0s45f7pcea,0,0,0,0,0,0,12885422969,0,0,5693030770,0,18578453739
terra1lnetz646d0mf6lkfhq3ryhu49r7s6yz30q63hc,18472330178,0,99999999,0,0,0,0,0,0,0,0,18572330177
terra1mx7hh8ptzyx9xtkdtuganrtce2h2tnk6zzefme,208286798,0,0,0,0,0,0,0,18357819575,0,0,18566106373
terra1a03pcgwgxceurctp7c2epztdd66dyht04cwn6z,0,18506348866,0,0,0,0,0,0,0,0,0,18506348866
terra1guh7kf2zu9753j4hc65lp5hp9mvm2mdphg8d0g,0,12140713120,0,0,0,0,0,0,0,6312010522,0,18452723641
terra1f7p5yl5nj7xhuggkhuurg9rf04zencejwzk9w7,0,6851028040,0,0,0,0,0,0,0,11512703149,0,18363731189
terra1p2ptfvmda4anhp68s80xlna6uekpwfqud73j4h,1079718,15754493394,0,0,0,0,764491693,0,0,1843584311,0,18363649115
terra15t568u2dsntf8q8h24pxvah7y5cjms6k46f079,12068565527,5690751026,0,0,0,0,0,0,0,396076803,0,18155393357
terra1cdpmxxyvm2xy787sn7vfkaxd3kjc8x27ls5lcr,33158490,6666532033,0,0,0,0,0,0,0,11354242197,0,18053932720
terra1hejutdnwwy7avgz8dlmt4fmetpun27uw2sefat,6508601116,0,0,0,0,0,0,0,0,11524731593,0,18033332709
terra14f08wcvmdkzzuwanyg3e4t55f028yjnp4pma39,0,17990709881,0,0,0,0,0,0,0,0,0,17990709881
terra137ud42qdcx5s4s5njl9gs0nndk2y5zpz0ptnr7,0,14382301553,0,0,0,0,0,0,0,3551509895,0,17933811449
terra1uqmf8c4xafjk4mayvl2mj6w8nfndwhsem5r0xl,0,0,17884641268,0,0,0,0,0,0,0,0,17884641268
terra1qf329qydjdklk64kst88mzrpanrrlzjwewwkdc,0,0,0,0,0,0,0,0,0,17847322343,0,17847322343
terra1xxpsfqulwns82fpvkyhu976dl0gfd6gzuukfzq,0,0,0,0,0,0,0,0,0,17847312589,0,17847312589
terra18es0qc3yj2mhnqt6tykg73de27mcvhqe9ayaap,0,13660675972,0,0,0,0,0,0,0,4023765423,0,17684441395
terra1f899n9zvx7rhdwyqexurk6mcdrerqrhlwes4n3,9998580793,0,0,0,0,0,0,0,0,7585556755,0,17584137548
terra1pavh2q5qj9v0mluj6p62xlk26rgf4j7upmum8h,17485450370,0,0,0,0,0,0,0,0,0,0,17485450370
terra10hjy6plspq9fjtvkpnafns3shfvrxvald87grn,53179653,9367625544,0,0,0,0,4057258236,0,0,4000894446,0,17478957880
terra1tp5me2uhxfajlm8edw959v0kaf3rjxmxs2zlmn,0,17464327966,0,0,0,0,0,0,0,0,0,17464327966
terra137myr92g02p79n7h3m3mdj73vadude49kwpa9f,17459410654,0,0,0,0,0,0,0,0,0,0,17459410654
terra1j4gynzs997hwkesr9zz96sggdwc529ezr77vu7,0,15678891534,0,0,0,0,0,0,0,1666646833,0,17345538367
terra16zj3mj8jhdrl5gzanr7fvxc9t642x0rr3duyjw,7462981354,0,0,0,0,0,0,0,0,9720245489,0,17183226843
terra18u5z54h0d0vcpf5nznam62xa8wt6wzv4cn45fj,72605978,0,0,0,0,0,12043063265,0,0,4961282243,0,17076951486
terra1fwp9gnh2lk4s9jt4uw3s4up0x62ckznnx3jhpl,611657,0,5980317563,0,0,0,0,0,0,11023080784,0,17004010004
terra162cxa76zpvag4a05da0yhu69awfy35w8pws625,14072458181,0,0,0,0,0,2629380582,0,0,294798885,0,16996637648
terra1dck2drxtzn47gy3a0h385jty5dl9nm2kkfhxkp,0,0,0,0,0,0,16966206031,0,0,0,0,16966206031
terra124vhzpdeype5ven2ejvf97kqlhu50xfppfkq3g,13383984680,0,0,0,0,0,0,0,0,3528395246,0,16912379926
terra1s423s24d3hn7avalspk3rzfqvncrfygv6gq87m,0,5443976875,0,0,0,0,11460942375,0,0,0,0,16904919250
terra19d5n7377rsxqqs9z3q65j94qm0dd3afayaze93,16625032315,0,0,0,0,0,0,0,0,0,0,16625032315
terra1vemsm48cehqpplu00gh2w9c5xwvmyxhrnsdsk8,16534691034,0,0,0,0,0,0,0,0,0,0,16534691034
terra1k8fgapk3ccsehpftlzf8p8l6fpn3dp7df4wlz4,16513349368,0,0,0,0,0,0,0,0,0,0,16513349368
terra1p5gz9uan8vctyju57qz9khhx7cc97vgxfvz8wt,0,0,16503131304,0,0,0,0,0,0,0,0,16503131304
terra1k5dfknq052kedvgxhf4fvucyesxhlg4dmmhhww,0,6400940102,0,0,0,0,0,0,0,10053362306,0,16454302408
terra1rsk638ha7wgr9g4v9k3q8t6qs8dmhc4ct2m7tn,0,16424234809,0,0,0,0,0,0,0,0,0,16424234809
terra1pvlhxnqeyef5y6f0wx2std966g0z257h53xkl9,0,16417818346,0,0,0,0,0,0,0,0,0,16417818346
terra1krsr48n232sz0gwk8ukhk8ytzh7v5qmf7cjess,0,732743618,0,0,0,0,0,0,0,15677446508,0,16410190127
terra1vjdaaqgh7zt230hy0vr9f5rrhk679s3rjxjl35,0,10605328865,0,0,0,0,0,0,0,5792315448,0,16397644313
terra1t2xvu6zpkwq03uswwwgwnh3njrfs488tfj9j4u,16382666921,0,0,0,0,0,0,0,0,0,0,16382666921
terra1w2aawle8zw44zrfg36aka2cy6nlehq3x8gwvdl,110891061,0,0,0,0,0,14967470875,0,0,1289986559,0,16368348496
terra1uaxwcjuswy60cvr2lknks2j6kpwpqqhnuxlvu3,5219224444,5006688229,0,0,0,0,0,0,0,6113541762,0,16339454435
terra1le0ghfgu85rfefvq3234zd4snmx9z0uhnqtkav,0,16312692209,0,0,0,0,0,0,0,0,0,16312692209
terra1rdpgdsxccsyyxqyae4zd3ppezrqdx0esudjayq,0,16286819091,0,0,0,0,0,0,0,0,0,16286819091
terra1lwvd30ns0fpntznynzf4a4ax4qqdsltez24msp,0,1339081300,0,0,0,0,0,0,0,14924974165,0,16264055465
terra1zw44fn49yr2ft7fe5vr9tf8sea0r6dl3d9ywrm,16248534778,0,0,0,0,0,0,0,0,0,0,16248534778
terra1lyt72tnhgv0e3pk0qdtyrvr6h29554gqd2muk2,0,13645735427,2548808324,0,0,0,0,0,0,0,0,16194543751
terra17cj0a5wj86qyx0xsz2ach9kn384dfyal0yeqcm,0,15237465969,0,0,0,0,0,0,0,877073635,0,16114539604
terra1v7t6m943td7grwz7duckvngjndyjt9pg9txa27,16001159826,0,0,0,0,0,0,0,0,0,0,16001159826
terra1v3xhwqpcmuhdf63a5x0huft5cx0wz4gxf0e8pk,15999632276,0,0,0,0,0,0,0,0,0,0,15999632276
terra1gqvzxty92l5zqxg3gfl9lervvs8zlag8v3jrke,0,15940130052,0,0,0,0,0,0,0,0,0,15940130052
terra1gve727ns0p3yfw060zf92t0ky074mj9aaf2juu,0,15917246333,0,0,0,0,0,0,0,0,0,15917246333
terra1d7rdcv8xc68whxtf73sk05v2rduskx4adxrch0,0,0,0,0,0,0,0,0,0,15879785237,0,15879785237
terra1ys3gaak35slest6tx76x9zmtvxxsl7qt40xhxn,4519995853,0,0,0,0,0,0,0,8746305994,2603250304,0,15869552151
